word,pitch
しんねんかい【新年会】,シンネ＼ンカイ
しんねんさんが【新年参賀】,シンネンサ＼ンカ゚
しんねんど【新年度】,シンネ＼ンド
しんのう【親王】,シンノ＼ー
しんのうき【親王旗】,シンノ＼ーキ
しんのり【新のり《×海苔》】,シンノリ￣
しんぱ【新派】,シ＼ンパ
シンパ,シ＼ンパ
じんば【人馬】,ジ＼ンバ
しんぱい【心肺】,シンパイ￣
しんぱい【心配】,シンパイ￣
じんぱい【じん肺《×塵》】,ジンパイ￣
しんぱいがお【心配顔】,シンパイカ゚オ￣
しんぱいごと【心配事】,シンパイコ゚ト￣
しんぱいしょう【心配性】,シンパイショー￣
しんぱいていし【心肺停止】,シ＼ンパイ・テーシ￣
しんぱいむよう【心配無用】,シンパイ￣・ムヨー￣
じんばおり【陣羽織】,ジンバ＼オリ
しんぱく【心拍】,シンパク￣
しんぱげき【新派劇】,シンパ＼ケ゚キ
しんばし【新橋】［地名］,シ＼ンバシ
シンパシー,シ＼ンパシー
しんばつ【神罰】,シ＼ンバツ
しんぱつ【進発】,シンパツ￣
ジンバブエ［地名］,ジンバ＼ブエ
しんばり【心張り】,シンバリ￣
しんばりぼう【心張り棒】,シンバリボー￣
シンバル［音楽］,シ＼ンバル
しんぱん【信販】,シンパン￣
しんぱん【侵犯】,シンパン￣
しんぱん【新版】,シンパン￣
しんぱん【審判】,シ＼ンパン
しんぱんいん【審判員】,シンパ＼ンイン
しんぱんかん【審判官】,シンパ＼ンカン
しんぱんだい【審判台】,シンパンダイ￣
しんぱんちょう【審判長】,シンパ＼ンチョー
しんばんづけ【新番付】,シンバ＼ンズケ
しんはんにん【真犯人】,シンハ＼ンニン
しんび【審美】,シ＼ンビ
しんぴ【神秘】,シ＼ンピ
しんぴ【真否】,シ＼ンピ
じんぴ【じん皮《×靱》】,ジンピ￣
しんびがく【審美学】,シンビ＼カ゚ク
しんびがん【審美眼】,シンビ＼カ゚ン
しんぴげき【神秘劇】,シンピ＼ケ゚キ
シンビジウム［植物］,シンビジ＼ウム
しんぴしゅぎ【神秘主義】,シンぴシュ＼キ゚
しんぴつ【真筆】,シンぴツ￣
しんぴつ【親筆】,シンぴツ￣
しんぴつ【しん筆《×宸》】,シンぴツ￣
しんびてき【審美的】,シンビテキ￣
しんぴてき【神秘的】,シンぴテキ￣
しんぴょう【信ぴょう《×憑》】,シンピョー￣
しんぴょうせい【信ぴょう性《×憑》】,シンピョーセー￣
シンビン,シ＼ンビン
しんぴん【新品】,シンピン￣
じんぴん【人品】,ジンピン￣
しんぷ【神父】,シ＼ンプ
しんぷ【神符】,シ＼ンプ
しんぷ【新婦】,シ＼ンプ
しんぷ【新譜】,シンプ￣
しんぷ【親父】,シ＼ンプ
しんぷう【新風】,シンプー￣
シンフォニー［音楽］,シ＼ンフォニー
しんぷく【心服】,シンぷク￣
しんぷく【振幅】,シンぷク￣
しんぷく【震幅】,シンぷク￣
しんふぜん【心不全】,シンフ＼ゼン
じんふぜん【腎不全】,ジンフ＼ゼン
しんぶつ【神仏】,シ＼ンブツ
じんぶつ【人物】,ジ＼ンブツ
しんぶつこんこう【神仏混交】,シ＼ンブつ・コンコー￣
じんぶつぞう【人物像】,ジンブツ＼ゾー
しんぶつぶんり【神仏分離】,シ＼ンブツ・ブンリ￣
しんぶよう【新舞踊】,シンブ＼ヨー
シンプル,シ＼ンプル
しんぶん【新聞】,シンブン￣
じんぶん【人文】,ジンブン￣
じんぷん【人ぷん《×糞》】,ジンプン￣
じんぶんかがく【人文科学】,ジンブンカ＼カ゚ク
しんぶんがみ【新聞紙】,シンブンカ゚ミ￣
しんぶんきしゃ【新聞記者】,シンブンき＼シャ
しんぶんし【新聞紙】,シンブ＼ンシ
しんぶんしゃ【新聞社】,シンブ＼ンシャ
じんぶんしゅぎ【人文主義】,ジンブンシュ＼キ゚
しんぶんだい【新聞代】,シンブンダイ￣
しんぶんだね【新聞種】,シンブンダネ￣
じんぶんちり【人文地理】,ジンブンチ＼リ
しんぶんや【新聞屋】,シンブンヤ￣
しんぺい【新兵】,シ＼ンペー
じんべい［服飾］,ジ＼ンベー
じんべえ［服飾］,ジ＼ンベー
じんべえざめ《×甚平鮫》,ジンベ＼ーザメ
しんぺん【身辺】,シ＼ンペン
しんぺん【新編】,シンペン￣
しんぽ【進歩】,シ＼ンポ
しんぼう【心房】,シンボー￣
しんぼう【心棒】,シ＼ンボー
しんぼう【辛抱】,シ＼ンボー
しんぼう【信望】,シンボー￣
しんぼう【深謀】,シンボー￣
しんぽう【新法】,シ＼ンポー
じんぼう【人望】,ジンボー￣
しんぼうえんりょ【深謀遠慮】,シンボーエ＼ンリョ
しんぼうづよい【辛抱強い】,シンボーズヨ＼イ
しんぼうにん【辛抱人】,シンボーニン￣
しんぼく【神木】,シンボク￣
しんぼく【親睦】,シンボク￣
しんぼくかい【親睦会】,シンボく＼カイ
シンポジウム,シンポジ＼ウム
じんぼつ【陣没】,ジンボツ￣
しんぽてき【進歩的】,シンポテキ￣
しんぼとけ【新仏】,シンボ＼トケ
シンボライズ,シンボラ＼イズ
シンボル,シ＼ンボル
シンボルマーク,シンボルマ＼ーク
しんぽん【新本】,シンポン￣
しんまい【新米】,シンマイ￣
じんまく【陣幕】,ジ＼ンマク
じんましん《×蕁麻疹》,ジンマ＼シン
しんみ【新味】,シ＼ンミ
しんみ【親身】,シ＼ンミ
しんみせ【新店】,シンミセ￣
しんみち【新道】,シンミチ￣
しんみつ【親密】,シンミツ￣
しんみなと【新湊】［地名］,シンミ＼ナト
じんみゃく【人脈】,ジンミャク￣
しんみょう【神妙】,シンミョー￣
しんみり,シンミ＼リ
しんみん【臣民】,シンミ＼ン
じんみん【人民】,ジンミ＼ン
じんみんげん【人民元】,ジンミ＼ンゲン
しんめ【神馬】［宗教］,シ＼ンメ
しんめ【新芽】,シンメ￣
しんめい【身命】,シンメー￣
しんめい【神明】,シンメー￣
じんめい【人名】,ジンメー￣
じんめい【人命】,ジンメー￣
しんめいさま【神明様】,シンメーサマ＼
じんめいぼ【人名簿】,ジンメ＼ーボ
じんめいようかんじ【人名用漢字】,ジンメーヨーカ＼ンジ
じんめいろく【人名録】,ジンメ＼ーロク
シンメトリー,シンメ＼トリー
じんめん【人面】,ジンメン￣
じんめんじゅうしん【人面獣心】,ジンメン￣・ジューシン￣
しんめんもく【真面目】,シンメ＼ンモク
しんもえだけ【新燃岳】［地名］,シンモエ＼ダケ
しんモス【新モス】,シンモス￣
しんもつ【進物】,シンモツ￣
しんもん【審問】,シンモン￣
じんもん【尋問】,ジンモン￣
しんや【深夜】,シ＼ンヤ
しんや【新家】,シンヤ￣
じんや【陣屋】,ジンヤ￣
しんやえいぎょう【深夜営業】,シンヤエ＼ーキ゚ョー
しんやぎょう【深夜業】,シンヤ＼キ゚ョー
しんやく【新約】,シンヤク￣
しんやく【新訳】,シンヤク￣
しんやく【新薬】,シ＼ンヤク
しんやくせいしょ【新約聖書】,シンヤくセ＼ーショ
しんやすね【新安値】,シンヤス＼ネ
しんゆう【親友】,シンユー￣
しんよ《×神輿》,シ＼ンヨ
しんよう【信用】,シンヨー￣
しんよう【瀋陽】［地名］,シ＼ンヨー
じんよう【陣容】,ジンヨー￣
しんようがし【信用貸し】,シンヨーカ゚シ￣
しんようかしつけ【信用貸し付け】,シンヨーカ＼シつケ
しんようじゅ【針葉樹】,シンヨ＼ージュ
しんようじゅりん【針葉樹林】,シンヨージュ＼リン
しんようじょう【信用状】,シンヨージョー￣
しんようとりひき【信用取引】,シンヨート＼リひキ
しんよこはま【新横浜】［地名］,シンヨ＼コハマ
しんらい【信頼】,シンライ￣
しんらい【新来】,シンライ￣
しんらいかいふく【信頼回復】,シンライ￣・カイふク￣
しんらいかん【信頼感】,シンラ＼イカン
しんらいせい【信頼性】,シンライセー￣
しんらいど【信頼度】,シンラ＼イド
しんらつ【辛辣】,シンラツ￣
しんらばんしょう【森羅万象】,シ＼ンラ・バンショー￣
しんり【心理】,シ＼ンリ
しんり【真理】,シ＼ンリ
しんり【審理】,シ＼ンリ
しんりがく【心理学】,シンリ＼カ゚ク
じんりきしゃ【人力車】,ジンリき＼シャ
しんりてき【心理的】,シンリテキ￣
しんりテスト【心理テスト】,シンリテ＼すト
しんりゃく【侵略】,シンリャク￣
しんりゃくしゃ【侵略者】,シンリャく＼シャ
しんりゃくせんそう【侵略戦争】,シンリャくセ＼ンソー
しんりょ【心慮】,シ＼ンリョ
しんりょ【神慮】,シ＼ンリョ
しんりょ【深慮】,シ＼ンリョ
しんりょう【神領】,シ＼ンリョー
しんりょう【診療】,シンリョー￣
しんりょう【新涼】,シンリョー￣
しんりょうしょ【診療所】,シンリョーショ￣
しんりょうじょ【診療所】,シンリョージョ￣
しんりょうないか【心療内科】,シンリョーナ＼イカ
しんりょえんぼう【深慮遠謀】,シ＼ンリョ・エンボー￣
しんりょく【心力】,シ＼ンリョク
しんりょく【神力】,シ＼ンリョク
しんりょく【新緑】,シンリョク￣
じんりょく【人力】,ジ＼ンリョク
じんりょく【尽力】,ジ＼ンリョク
しんりりょうほう【心理療法】,シンリリョ＼ーホー
しんりん【森林】,シンリン￣
じんりん【人倫】,ジンリン￣
しんりんちたい【森林地帯】,シンリンち＼タイ
しんりんはかい【森林破壊】,シンリンハ＼カイ
しんりんほご【森林保護】,シンリンホ＼コ゚
しんりんよく【森林浴】,シンリ＼ンヨク
しんるい【進塁】,シンルイ￣
しんるい【親類】,シンルイ￣
じんるい【人類】,ジ＼ンルイ
しんるいがき【親類書き】,シンルイカ゚キ￣
じんるいがく【人類学】,ジンル＼イカ゚ク
しんるいづきあい【親類づきあい】,シンルイズ＼キアイ
しんれい【心霊】,シンレー￣
しんれい【神霊】,シンレー￣
しんれい【振鈴】,シンレー￣
しんれい【浸礼】［宗教］,シンレー￣
しんれい【新例】,シンレー￣
しんれいじゅつ【心霊術】,シンレ＼ージュツ
しんれき【新暦】,シンレキ￣
じんれつ【陣列】,ジンレツ￣
しんろ【針路】,シ＼ンロ
しんろ【進路】,シ＼ンロ
しんろう【心労】,シンロー￣
しんろう【辛労】,シンロー￣
しんろう【新郎】,シンロー￣
しんろうしんぷ【新郎新婦】,シンローシ＼ンプ
しんろく【神鹿】［宗教］,シンロク￣
じんろく【甚六】,ジンロク￣
しんろへんこう【針路変更】,シンロヘ＼ンコー
しんろへんこう【進路変更】,シンロヘ＼ンコー
しんろん【新論】,シンロン￣
しんわ【神話】,シンワ￣
しんわ【親和】,シンワ￣
しんわかめ【新わかめ《×若布》】,シンワ＼カメ
しんわりょく【親和力】,シンワ＼リョク
す【州】,ス￣
す【巣】,ス＼
す【酢】,ス＼
す《×鬆》,ス￣
す《×簀》,ス￣
す【素】,ス＼
ず【図】,ズ￣
ず【頭】,ズ￣
すあえ【酢あえ《×和》】［食］,スアエ￣
すあし【素足】,ス＼アシ
すあま［食］,スアマ￣
すあわせ【素あわせ《×袷》】,スア＼ワセ
ずあん【図案】,ズアン￣
ずあんか【図案家】,ズアンカ￣
すい【粋】,ス＼イ
すい【酸い】,ス＼イ
ずい【髄】,ズ＼イ
ずい《×蕊》,ズ＼イ
すいあげる【吸い上げる】,スイアケ゚＼ル
すいあつ【水圧】,スイアツ￣
すいい【水位】,ス＼イイ
すいい【推移】,ス＼イイ
ずいい【随意】,ズ＼イイ
すいいき【水域】,スイイキ￣
ずいいきん【随意筋】,ズイイキン￣
すいいけい【水位計】,スイイケー￣
ずいいち【随一】,ズ＼イイチ
スイーツ,スイ＼ーツ
スイート,スイ＼ート
スイートハート,スイートハ＼ート
スイートピー［植物］,スイート＼ピー
